bldg_id,peak_kw,coincident_day,pt_0_ratio,pt_1_ratio,pt_2_ratio,pt_3_ratio,pt_4_ratio,pt_5_ratio,pt_6_ratio,pt_7_ratio,pt_8_ratio,pt_9_ratio,pt_10_ratio,pt_11_ratio,pt_12_ratio,pt_13_ratio,pt_14_ratio,pt_15_ratio,pt_16_ratio,pt_17_ratio,pt_18_ratio,pt_19_ratio,pt_20_ratio,pt_21_ratio,pt_22_ratio,pt_23_ratio,pt_24_ratio,pt_25_ratio,pt_26_ratio,pt_27_ratio,pt_28_ratio,pt_29_ratio,pt_30_ratio,pt_31_ratio,pt_32_ratio,pt_33_ratio,pt_34_ratio,pt_35_ratio,pt_36_ratio,pt_37_ratio,pt_38_ratio,pt_39_ratio,pt_40_ratio,pt_41_ratio,pt_42_ratio,pt_43_ratio,pt_44_ratio,pt_45_ratio,pt_46_ratio,pt_47_ratio,pt_48_ratio,pt_49_ratio,pt_50_ratio,pt_51_ratio,pt_52_ratio,pt_53_ratio,pt_54_ratio,pt_55_ratio,pt_56_ratio,pt_57_ratio,pt_58_ratio,pt_59_ratio,pt_60_ratio,pt_61_ratio,pt_62_ratio,pt_63_ratio,pt_64_ratio,pt_65_ratio,pt_66_ratio,pt_67_ratio,pt_68_ratio,pt_69_ratio,pt_70_ratio,pt_71_ratio,pt_72_ratio,pt_73_ratio,pt_74_ratio,pt_75_ratio,pt_76_ratio,pt_77_ratio,pt_78_ratio,pt_79_ratio,pt_80_ratio,pt_81_ratio,pt_82_ratio,pt_83_ratio,pt_84_ratio,pt_85_ratio,pt_86_ratio,pt_87_ratio,pt_88_ratio,pt_89_ratio,pt_90_ratio,pt_91_ratio,pt_92_ratio,pt_93_ratio,pt_94_ratio,pt_95_ratio
27719,8.42492,2018-07-02,0.1597641259431839,0.15810713171958923,0.1571100950241089,0.15616528689861298,0.1552726775407791,0.15238600969314575,0.15123704075813293,0.15015454590320587,0.1491195112466812,0.14878717064857483,0.14777588844299316,0.1468120664358139,0.1458909958600998,0.14386843144893646,0.14311827719211578,0.1423918604850769,0.14170342683792114,0.14144229888916016,0.4360872209072113,0.24271802604198456,0.4368041157722473,1.0,0.41408106684684753,0.20933611690998077,0.4213167726993561,0.18511748313903809,0.19709622859954834,0.7439975142478943,0.24468837678432465,0.203819140791893,0.44006115198135376,0.21523290872573853,0.27308031916618347,0.38608792424201965,0.40738189220428467,0.17556487023830414,0.1827293336391449,0.18317562341690063,0.23141822218894958,0.3213419020175934,0.3103032410144806,0.43929675221443176,0.1948932409286499,0.19663093984127045,0.5243539810180664,0.39053189754486084,0.4733813405036926,0.20369569957256317,0.20483992993831635,0.20090872049331665,0.46646377444267273,0.20512479543685913,0.48595356941223145,0.49242961406707764,0.22337540984153748,0.3791371285915375,0.3025120794773102,0.22621461749076843,0.4623141586780548,0.3576437532901764,0.3245799243450165,0.2335832118988037,0.30804330110549927,0.38874197006225586,0.34308692812919617,0.362234890460968,0.46192485094070435,0.2852585017681122,0.2852632403373718,0.2835065424442291,0.2720073461532593,0.45581915974617004,0.5883877873420715,0.6230230927467346,0.3666313588619232,0.596131443977356,0.3976156413555145,0.5060890913009644,0.5770642161369324,0.41601818799972534,0.39907321333885193,0.4024014174938202,0.40444299578666687,0.3849816918373108,0.3489362299442291,0.30857980251312256,0.4072442054748535,0.22978496551513672,0.24344918131828308,0.3774469196796417,0.18353645503520966,0.1814616620540619,0.17957203090190887,0.1737939417362213,0.16911733150482178,0.16678614914417267
13035,2.3756,2018-07-02,0.553611695766449,0.5427513122558594,0.5319245457649231,0.5145646929740906,0.5055733323097229,0.49205252528190613,0.4806532859802246,0.4697928726673126,0.459420770406723,0.4492843747138977,0.43906381726264954,0.42921364307403564,0.41975077986717224,0.4101700484752655,0.40205422043800354,0.3934500515460968,0.387556791305542,0.3815962076187134,0.3758545219898224,0.3747432231903076,0.3754672408103943,0.3826906681060791,0.3918673098087311,0.4210641384124756,0.4282875657081604,0.4581410586833954,0.600673496723175,0.6472301483154297,0.5904024243354797,0.5983330011367798,0.6110119223594666,0.6266374588012695,0.634096622467041,0.612864077091217,0.6211482882499695,0.5992254018783569,0.6136555075645447,0.6228152513504028,0.6331200003623962,0.643778383731842,0.6541504859924316,0.6642700433731079,0.6762754321098328,0.6917662620544434,0.7085367441177368,0.7132008671760559,0.7204411029815674,0.7513386011123657,0.7542683482170105,0.7548408508300781,0.7309142351150513,0.7316719889640808,0.706802487373352,0.7087051272392273,0.710355281829834,0.7120053768157959,0.7136554718017578,0.7160969376564026,0.722545862197876,0.7561878561973572,0.7577201128005981,0.7601447701454163,0.7610371708869934,0.7659707069396973,0.7662400603294373,0.7683447599411011,0.7757366299629211,0.8239938616752625,0.8173766136169434,0.7877083420753479,0.7876073122024536,0.8046640753746033,0.8557164072990417,0.8559690117835999,0.8588145971298218,0.8889880180358887,0.8972722887992859,0.9481057524681091,0.9502777457237244,0.9968512654304504,0.9912442564964294,0.9860413074493408,0.9855026006698608,1.0,0.99668288230896,0.9900993704795837,0.9626704454421997,0.8133860230445862,0.8526182770729065,0.7218723297119141,0.712864100933075,0.6710219979286194,0.6679070591926575,0.6632429361343384,0.6576696634292603,0.6127293705940247
8328,2.4604,2018-07-02,0.4723784625530243,0.4685579538345337,0.46532270312309265,0.46202242374420166,0.45860835909843445,0.45083725452423096,0.44456180930137634,0.4382864236831665,0.4286782741546631,0.42188259959220886,0.4718582034111023,0.49338316917419434,0.4997723698616028,0.7182571887969971,0.7148430943489075,0.710372269153595,0.7059827446937561,0.7035928964614868,0.7017232179641724,0.699999988079071,0.6982929706573486,0.12597951292991638,0.12654852867126465,0.12716631591320038,0.1413591206073761,0.2629978656768799,0.30201593041419983,0.31030726432800293,0.4150056838989258,0.46953341364860535,0.49787023663520813,0.5196715593338013,0.5568037033081055,0.582051694393158,0.5859047174453735,0.5543813705444336,0.5686879754066467,0.5821492075920105,0.595496654510498,0.6080149412155151,0.6205169558525085,0.631279468536377,0.6432449817657471,0.6560071110725403,0.6698747873306274,0.6821329593658447,0.6927165985107422,0.7045032978057861,0.7205820083618164,0.7375548481941223,0.7326613068580627,0.7434563040733337,0.7638757228851318,0.9119330048561096,0.9132173657417297,0.9141440391540527,0.9202405214309692,0.9233782291412354,0.9250690937042236,0.9267923831939697,0.9589497447013855,0.967988908290863,0.9934481382369995,1.0,0.9861810207366943,0.9956754446029663,0.9956591725349426,0.986863911151886,0.9878556132316589,0.9792066216468811,0.9765891432762146,0.9739879369735718,0.9955453872680664,0.2628840506076813,0.3153470754623413,0.9078848958015442,0.8531619906425476,0.8077710270881653,0.8134775161743164,0.819443941116333,0.8198016285896301,0.8207607865333557,0.8218013048171997,0.8217687606811523,0.7695496082305908,0.7058851718902588,0.6863273978233337,0.6776946783065796,0.6413590908050537,0.6366444230079651,0.6279628872871399,0.6206795573234558,0.6129084229469299,0.5797268748283386,0.5691269636154175,0.5608030557632446
85457,2.08104,2018-07-02,0.47180259227752686,0.45925116539001465,0.4485257565975189,0.4393956959247589,0.43076542019844055,0.41448506712913513,0.4037596881389618,0.3929573893547058,0.38240495324134827,0.3741014301776886,0.3633183538913727,0.35268905758857727,0.34223273396492004,0.3286818265914917,0.3202821910381317,0.3113059103488922,0.30263715982437134,0.2943336069583893,0.2872602343559265,0.2827240526676178,0.2795141041278839,0.2847422659397125,0.28885558247566223,0.2936416566371918,0.3000423014163971,0.3186291456222534,0.334659606218338,0.38326990604400635,0.4289394021034241,0.44616156816482544,0.4830085039138794,0.533137321472168,0.5765771269798279,0.6196324825286865,0.6543651819229126,0.6848691701889038,0.7122976779937744,0.7269250750541687,0.7423980832099915,0.7763041853904724,0.7952178120613098,0.7960827350616455,0.8006381988525391,0.8050013780593872,0.8096144199371338,0.814900279045105,0.8185330629348755,0.822780966758728,0.8267597556114197,0.8328143954277039,0.8383885025978088,0.8444239497184753,0.8503056764602661,0.8522469997406006,0.8543421030044556,0.857936441898346,0.8606081604957581,0.8636451363563538,0.8655864596366882,0.8707185387611389,0.8738515377044678,0.8771768808364868,0.8775420188903809,0.8819628953933716,0.9131588935852051,0.9392035007476807,0.9393572807312012,0.9954062104225159,0.9739170074462891,0.9503902196884155,0.9475262761116028,0.9675354957580566,0.9730903506278992,0.9769923090934753,0.9738016128540039,0.9945028424263,1.0,0.9836236834526062,0.9763195514678955,0.9770308136940002,0.9074117541313171,0.8889209628105164,0.8845577836036682,0.8146504163742065,0.7866836190223694,0.7407450675964355,0.7098181843757629,0.6901549100875854,0.6652058959007263,0.6385269165039062,0.6176142692565918,0.5980663895606995,0.5797293782234192,0.5619305968284607,0.5477645993232727,0.5326567888259888
2125,1.21612,2018-07-02,0.387132853269577,0.38288983702659607,0.3797651529312134,0.37673914432525635,0.37377890944480896,0.36568760871887207,0.36118146777153015,0.35690557956695557,0.3528270423412323,0.35022860765457153,0.3461829423904419,0.34230175614356995,0.33865079283714294,0.3327960968017578,0.3299345374107361,0.32723745703697205,0.32440879940986633,0.32213926315307617,0.31980398297309875,0.3188171982765198,0.31848832964897156,0.3235207200050354,0.3374009132385254,0.3634509742259979,0.36614805459976196,0.3740420341491699,0.3852580189704895,0.40127620100975037,0.4093016982078552,0.41528794169425964,0.44150248169898987,0.48699140548706055,0.4748544692993164,0.4466993510723114,0.43498995900154114,0.42387261986732483,0.4704798758029938,0.4744926691055298,0.48034730553627014,0.48662957549095154,0.4921882450580597,0.4954774081707001,0.5028122067451477,0.5107719302177429,0.4988323450088501,0.46518436074256897,0.49064236879348755,0.5375785231590271,0.5243232846260071,0.49294474720954895,0.5020557045936584,0.5116929411888123,0.5227115750312805,0.5508996248245239,0.6011577844619751,0.6097095608711243,0.595007061958313,0.5587277412414551,0.5658323168754578,0.5730026364326477,0.5743840932846069,0.5993487238883972,0.6491464376449585,0.7114429473876953,0.8175837993621826,0.8199191093444824,0.7903825044631958,0.743446409702301,0.6778936386108398,0.6795381903648376,0.6883202195167542,0.707035481929779,0.7488076686859131,0.8615925312042236,0.8869190812110901,0.9386574029922485,0.93714439868927,0.9313225150108337,0.9531953930854797,1.0,0.9965792298316956,0.9517481327056885,0.9478998780250549,0.9451369643211365,0.939413845539093,0.9284939169883728,0.8682366609573364,0.7563069462776184,0.7480511665344238,0.7382165789604187,0.656251072883606,0.4991612434387207,0.47472286224365234,0.433411180973053,0.4273262619972229,0.4215702414512634
48041,6.75424,2018-07-02,0.42626261711120605,0.41239872574806213,0.4099884033203125,0.3969239890575409,0.3879340887069702,0.09275950491428375,0.4479142129421234,0.2644028067588806,0.27183517813682556,0.29184630513191223,0.2851482927799225,0.28090205788612366,0.2766558527946472,0.29811200499534607,0.5271947979927063,0.2906322479248047,0.28697824478149414,0.3126451075077057,0.3095240890979767,0.30712559819221497,0.3053252398967743,0.49634602665901184,0.39582839608192444,0.30526602268218994,0.3590337336063385,0.2791490852832794,0.5520443320274353,0.33436182141304016,0.47590845823287964,0.5030972957611084,0.3706471621990204,0.3433991074562073,0.5431255102157593,0.4429572820663452,0.37113869190216064,0.38676148653030396,0.39947056770324707,0.4025264084339142,0.7534467577934265,0.41588690876960754,0.42382267117500305,0.4249182641506195,0.4327533543109894,0.43534132838249207,0.4374200701713562,0.6945089101791382,0.4581477642059326,0.4717037081718445,0.47974011301994324,0.48871228098869324,0.4978976249694824,0.5082259178161621,0.7681337594985962,0.5238368511199951,0.5243876576423645,0.5228893160820007,0.8300445079803467,0.5778414607048035,0.5752002000808716,0.831756055355072,0.5892476439476013,0.6891315579414368,0.6893507242202759,0.6922762393951416,0.9370469450950623,0.6849327683448792,0.7223728895187378,1.0,0.7330920696258545,0.663512110710144,0.6366429924964905,0.696789026260376,0.7825484275817871,0.5844032764434814,0.5815961360931396,0.7294795513153076,0.7083017230033875,0.5853626728057861,0.5728608965873718,0.6163476705551147,0.6204695105552673,0.6058949828147888,0.8623501658439636,0.553453803062439,0.5506052374839783,0.5120694637298584,0.5017174482345581,0.7221182584762573,0.4855261445045471,0.4817122220993042,0.4798052906990051,0.4735810160636902,0.4705488681793213,0.4678601622581482,0.4660065472126007,0.46416473388671875
63240,8.81076,2018-07-02,0.24985361099243164,0.248904749751091,0.24844621121883392,0.24799223244190216,0.2475382536649704,0.24566327035427094,0.24452374875545502,0.24339331686496735,0.2422674298286438,0.24079196155071259,0.23952531814575195,0.23826776444911957,0.23690581321716309,0.23519878089427948,0.23425449430942535,0.23331473767757416,0.23271547257900238,0.23241128027439117,0.23187103867530823,0.2298780232667923,0.21465572714805603,0.22326339781284332,0.21872347593307495,0.21827402710914612,0.2976815104484558,0.27213090658187866,0.23735524713993073,0.2441832572221756,0.24840538203716278,0.25118377804756165,0.26719602942466736,0.27718836069107056,0.6683419346809387,0.99788898229599,1.0,0.9121211171150208,0.3520740866661072,0.2708279490470886,0.27211275696754456,0.27340662479400635,0.2732068598270416,0.2748049199581146,0.27722012996673584,0.27862298488616943,0.27850037813186646,0.27948102355003357,0.28210505843162537,0.28574153780937195,0.28824755549430847,0.2901679575443268,0.29186132550239563,0.29195666313171387,0.2943628132343292,0.29624688625335693,0.29690515995025635,0.29756343364715576,0.29892995953559875,0.29973354935646057,0.3003373146057129,0.30094113945961,0.3029659390449524,0.3054311275482178,0.30556729435920715,0.3309362828731537,0.3496860861778259,0.3526234030723572,0.3161906898021698,0.3106383681297302,0.3172529935836792,0.32202446460723877,0.3212617337703705,0.32049450278282166,0.32493454217910767,0.322755366563797,0.3189055323600769,0.31799301505088806,0.3210846781730652,0.3298240005970001,0.33139029145240784,0.3293064534664154,0.32787182927131653,0.32301414012908936,0.3161861300468445,0.31119677424430847,0.2984078824520111,0.28450214862823486,0.28057968616485596,0.2790769636631012,0.27307066321372986,0.2725440263748169,0.271404504776001,0.26894843578338623,0.2659838795661926,0.2585656940937042,0.25745338201522827,0.2563411295413971
326,1.98568,2018-07-02,0.5896418690681458,0.5803553462028503,0.5699206590652466,0.5633939504623413,0.55722975730896,0.5554772615432739,0.5473591089248657,0.5396841764450073,0.5322509407997131,0.21779945492744446,0.6376455426216125,0.39309456944465637,0.33737561106681824,0.4026429355144501,0.3907981216907501,0.3902542293071747,0.3892872929573059,0.3870512843132019,0.4833608567714691,0.4779823422431946,0.3977680206298828,0.405543714761734,0.4098344147205353,0.4130776524543762,0.4176906645298004,0.4367068409919739,0.4626123309135437,0.47600823640823364,0.49168044328689575,0.5472986698150635,0.5707465410232544,0.5919785499572754,0.6144595146179199,0.587848961353302,0.6243302226066589,0.6438701152801514,0.6624632477760315,0.6707425117492676,0.6656863689422607,0.6777728199958801,0.6889528632164001,0.7093791365623474,0.7207404971122742,0.7294226884841919,0.7370372414588928,0.7469078302383423,0.753354012966156,0.7587526440620422,0.7207807898521423,0.7495870590209961,0.7557108998298645,0.7596390247344971,0.7797832489013672,0.781294047832489,0.7843358516693115,0.7858265042304993,0.787317156791687,0.7728133201599121,0.7767011523246765,0.7780508399009705,0.7794407606124878,0.7853430509567261,0.7908424139022827,0.7910841703414917,0.8458361625671387,0.8195076584815979,0.8314129114151001,0.8313121795654297,0.861810564994812,0.8680552840232849,0.8946859240531921,0.9634181261062622,0.9567906260490417,0.9414608478546143,0.9930704236030579,0.9362636804580688,0.9337657690048218,0.9044760465621948,1.0,0.9948229193687439,0.98970627784729,0.9966762065887451,0.9856169819831848,0.918355405330658,0.9152129292488098,0.839208722114563,0.7856250405311584,0.7818178534507751,0.7780508399009705,0.7671527862548828,0.7144957780838013,0.711554765701294,0.6943314671516418,0.6745497584342957,0.6515854001045227,0.6409894824028015
5114,2.14636,2018-07-02,0.43144673109054565,0.48623719811439514,0.48424312472343445,0.48232361674308777,0.4810004234313965,0.47753408551216125,0.47516730427742004,0.47280046343803406,0.47045233845710754,0.46843960881233215,0.46581190824508667,0.4632214605808258,0.46066829562187195,0.4715891182422638,0.46980005502700806,0.46806687116622925,0.46566280722618103,0.42445817589759827,0.4239177107810974,0.418941855430603,0.4158482551574707,0.419929563999176,0.42373135685920715,0.42801767587661743,0.43273264169692993,0.4478279650211334,0.4733595848083496,0.4859762489795685,0.4943998157978058,0.5035315752029419,0.5370395183563232,0.595892608165741,0.9613112211227417,0.9670140147209167,0.9735366702079773,0.9754934310913086,0.9647217392921448,0.566540539264679,0.5682178139686584,0.6609516143798828,0.9786989092826843,0.9353324174880981,0.8933823108673096,0.9707038402557373,0.9781211614608765,0.9878678917884827,0.9766302108764648,0.981363832950592,1.0,0.865204393863678,0.5929294228553772,0.5963398814201355,0.5997875332832336,0.6012039184570312,0.6037570834159851,0.6050243377685547,0.606310248374939,0.6087142825126648,0.6153115630149841,0.6164669990539551,0.617641031742096,0.6205296516418457,0.6309846043586731,0.6311895847320557,0.6313759088516235,0.6335936784744263,0.6456140279769897,0.6456140279769897,0.6456140279769897,0.6626661419868469,0.6820850372314453,0.6804823279380798,0.6788609623908997,0.6695055961608887,0.6948695182800293,0.6929312944412231,0.6910303831100464,0.6897445321083069,0.7093311548233032,0.704988956451416,0.7006839513778687,0.685886800289154,0.6138951778411865,0.611304759979248,0.6087515950202942,0.5938798785209656,0.5235095620155334,0.5204159617424011,0.5173596739768982,0.5134273767471313,0.5051715970039368,0.5189809799194336,0.5117688179016113,0.5023947954177856,0.48290127515792847,0.47611770033836365
40599,2.58556,2018-07-02,0.2091461718082428,0.20642337203025818,0.20609848201274872,0.20578905940055847,0.20551058650016785,0.1984560340642929,0.19822397828102112,0.19799190759658813,0.19777531921863556,0.20035891234874725,0.20012685656547546,0.19987931847572327,0.19964726269245148,0.1953773945569992,0.19516080617904663,0.19492875039577484,0.19471217691898346,0.1965995579957962,0.19636750221252441,0.19613546133041382,0.23798325657844543,0.29163506627082825,0.27271461486816406,0.2731632590293884,0.27313232421875,0.2739677131175995,0.28855642676353455,0.30506348609924316,0.3052646219730377,0.3012886941432953,0.3046457767486572,0.3084360659122467,0.30888471007347107,0.31231915950775146,0.31267499923706055,0.3135722875595093,0.3141911029815674,0.3174399435520172,0.31836816668510437,0.31979143619537354,0.32058045268058777,0.3226070702075958,0.32316404581069946,0.35990655422210693,0.30958089232444763,0.21126562356948853,0.2622874677181244,0.32078155875205994,0.3211992681026459,0.31872397661209106,0.32102906703948975,0.3238137662410736,0.3241541385650635,0.32644376158714294,0.328021764755249,0.32981637120246887,0.3301102817058563,0.3394235670566559,0.3450703024864197,0.3513977527618408,0.35155245661735535,0.34318289160728455,0.35399678349494934,0.36643511056900024,0.402821809053421,0.4148578643798828,0.3915902078151703,0.4063955247402191,0.4063800275325775,0.41012391448020935,0.4323086440563202,0.45747920870780945,0.4573245346546173,0.45689132809638977,0.4885749816894531,0.5241107940673828,0.5238168835639954,0.5114404559135437,0.739383339881897,1.0,0.9996131658554077,0.6956171989440918,0.5894583463668823,0.5965283513069153,0.5960797667503357,0.593310534954071,0.5316759347915649,0.4615943729877472,0.3466792404651642,0.21514874696731567,0.2146691530942917,0.21420502662658691,0.21377186477184296,0.21253423392772675,0.21211650967597961,0.21171428263187408
